id,Run,Lumi,Event,jets
9856,147926,464,500388611,trijet
9857,149181,997,982423204,bijet
9858,147926,464,499837088,bijet
9859,149181,1803,1702593162,bijet
9860,149181,1802,1701596153,bijet
9861,149181,991,975763216,bijet
9862,147926,463,499208485,bijet
9863,149181,1789,1691711701,bijet
9864,149181,999,984177349,tetrajet
9865,149181,997,982122912,bijet
9866,147926,466,502625479,trijet
9867,149181,997,982131936,bijet
9868,147926,466,502567294,bijet
9869,148029,388,302881251,bijet
9870,149181,992,976854439,bijet
9871,149181,992,977472775,tetrajet
9872,149181,986,971059859,bijet
9873,147926,467,503185608,trijet
9874,149181,998,983034355,bijet
9875,149181,1802,1701577014,trijet
9876,148029,388,302337501,bijet
9877,149181,1802,1701484466,bijet
9878,149181,991,976146006,bijet
9879,149181,1804,1703521234,bijet
9880,147926,465,500711401,bijet
9881,149181,992,976871299,trijet
9882,149181,997,982159745,trijet
9883,148029,389,303141984,bijet
9884,149181,999,984289786,bijet
9885,149181,986,970985623,tetrajet
9886,149181,998,983674526,bijet
9887,149181,1789,1691993685,trijet
9888,149181,1788,1690600450,bijet
9889,149181,998,983334810,bijet
9890,147926,467,503517241,trijet
9891,149181,992,976777870,tetrajet
9892,149181,985,969709980,trijet
9893,147926,466,501934682,trijet
9894,147926,465,500589928,bijet
9895,148029,392,305916106,bijet
9896,149181,985,970369494,tetrajet
9897,148029,389,303263157,bijet
9898,149181,998,982781280,trijet
9899,149181,1789,1691430905,bijet
9900,148029,389,303532193,bijet
9901,147926,466,502245129,trijet
9902,148029,390,304483027,bijet
9903,148029,393,306795714,bijet
9904,149181,991,976110904,bijet
9905,147926,465,500865155,bijet
9906,147926,467,503190936,bijet
9907,149181,998,983427773,bijet
9908,148029,391,305497986,bijet
9909,148029,389,303822164,tetrajet
9910,149181,1802,1701454179,bijet
9911,149181,998,982998952,bijet
9912,148029,389,303445330,bijet
9913,149181,1802,1701668658,bijet
9914,149181,998,982842063,bijet
9915,148029,390,304501466,bijet
9916,149181,1804,1703276158,bijet
9917,148029,390,304089224,trijet
9918,149181,997,982479392,bijet
9919,149181,1804,1702952564,bijet
9920,147926,462,498005924,bijet
9921,148029,391,304869100,bijet
9922,148029,389,303266816,bijet
9923,147926,464,500492388,trijet
9924,148029,391,304952059,bijet
9925,149181,1802,1702117432,trijet
9926,148029,395,308501390,trijet
9927,148029,391,305012258,bijet
9928,148029,391,304914225,bijet
9929,147926,462,498307446,bijet
9930,147926,464,500532075,trijet
9931,147926,464,500522894,bijet
9932,149181,1804,1703075251,bijet
9933,148029,390,304242069,tetrajet
9934,149181,1000,984778352,trijet
9935,149181,991,975914246,bijet
9936,147926,467,503377012,bijet
9937,148029,393,307121276,bijet
9938,149181,1000,985456887,bijet
9939,147926,465,501611380,bijet
9940,149181,1804,1703361842,bijet
9941,147929,532,475464181,bijet
9942,149181,991,976218475,trijet
9943,147926,462,497673346,trijet
9944,149181,1000,984811816,bijet
9945,147929,532,474925335,bijet
9946,149181,1000,985174760,trijet
9947,147926,464,500040488,bijet
9948,149181,997,982370970,trijet
9949,148029,389,303128955,trijet
9950,148029,388,302786736,bijet
9951,149181,992,976651553,bijet
9952,147926,466,502712378,bijet
9953,147926,465,501033174,trijet
9954,149181,986,970591092,bijet
9955,147926,467,502899571,bijet
9956,149181,1000,985087306,bijet
9957,147926,466,502045810,bijet
9958,149181,1000,984821629,bijet
9959,149181,1802,1701921108,bijet
9960,148029,395,308415032,bijet
9961,148029,389,303291554,trijet
9962,149181,997,981917152,bijet
9963,149181,985,969677829,trijet
9964,149181,999,984317586,trijet
9965,148029,389,303717757,trijet
9966,149181,1789,1691878030,bijet
9967,147929,532,475340652,bijet
9968,148029,395,308651564,bijet
9969,148029,393,306446240,bijet
9970,149181,1802,1701724288,bijet
9971,147926,466,502634414,trijet
9972,149181,999,983783817,trijet
9973,147926,464,500250881,bijet
9974,149181,991,975770406,bijet
9975,149181,985,970078155,bijet
9976,147926,462,497539796,bijet
9977,149181,997,982335620,bijet
9978,149181,992,976704244,bijet
9979,148029,390,304682505,bijet
9980,147926,464,499694704,bijet
9981,147926,464,500550527,trijet
9982,148029,395,308718704,bijet
9983,149181,1803,1702701727,bijet
9984,149181,986,970552089,bijet
9985,149181,1803,1702330935,bijet
9986,149181,1000,985313760,bijet
9987,149181,991,975705725,trijet
9988,148029,390,304500843,bijet
9989,149181,992,977279280,bijet
9990,147926,464,500432393,trijet
9991,148029,392,306270590,bijet
9992,149181,1789,1691618471,bijet
9993,149181,998,983707261,bijet
9994,147926,464,500356771,bijet
9995,149181,1788,1691075151,trijet
9996,147926,463,498498068,trijet
9997,149181,1789,1691611910,bijet
9998,149181,999,984428210,bijet
9999,149181,986,971364356,bijet
10000,149181,992,976692247,trijet
10001,148029,388,302409013,bijet
10002,148029,393,307083869,trijet
10003,147926,463,499238586,bijet
10004,149181,1802,1701556684,bijet
10005,148029,388,303075075,bijet
10006,147926,464,500149227,bijet
10007,149181,1789,1691818884,bijet
10008,148029,394,307446872,bijet
10009,148029,395,308125306,trijet
10010,147926,463,498373019,bijet
10011,147926,467,503339710,bijet
10012,149181,997,982223282,bijet
10013,149181,1804,1703364767,tetrajet
10014,148029,393,306692288,trijet
10015,149181,1789,1691982488,trijet
10016,148029,394,307856108,bijet
10017,149181,1000,984979874,bijet
10018,149181,997,982392067,bijet
10019,147926,464,500385503,bijet
10020,147926,467,503549419,trijet
10021,149181,1788,1691062862,trijet
10022,149181,1788,1691246419,bijet
10023,148029,392,305659109,bijet
10024,147926,464,499659025,bijet
10025,149181,986,970941490,bijet
10026,148029,393,306465014,bijet
10027,147926,467,503326467,bijet
10028,149181,1804,1703467993,bijet
10029,149181,985,970365597,bijet
10030,149181,992,976965556,trijet
10031,149181,985,969619054,bijet
10032,148029,395,308017421,trijet
10033,147926,466,502046188,trijet
10034,148029,394,307901293,trijet
10035,149181,1802,1701482291,bijet
10036,149181,1789,1691868354,bijet
10037,148029,391,304963057,bijet
10038,147926,463,499019466,bijet
10039,149181,986,971388262,bijet
10040,148029,395,308529415,bijet
10041,147926,464,500511091,bijet
10042,149181,998,983570658,trijet
10043,149181,992,977095692,bijet
10044,149181,985,969782847,trijet
10045,149181,986,971175947,trijet
10046,148029,393,307057295,bijet
10047,149181,1802,1702143713,trijet
10048,149181,997,982354359,bijet
10049,149181,999,983865559,trijet
10050,148029,395,308122113,bijet
10051,149181,1788,1691167832,bijet
10052,149181,985,970026854,bijet
10053,147926,466,502059950,bijet
10054,148029,394,307557618,bijet
10055,148029,388,302675656,trijet
10056,148029,389,303773787,bijet
10057,149181,1000,985361267,trijet
10058,149181,998,983430559,bijet
10059,149181,1000,985181579,bijet
10060,149181,991,975672084,bijet
10061,149181,999,984302088,bijet
10062,147926,463,498754405,trijet
10063,147929,532,475003162,bijet
10064,149181,991,975819341,bijet
10065,148029,391,305028946,bijet
10066,149181,1000,985457517,trijet
10067,149181,997,982412502,bijet
10068,149181,1803,1702614486,bijet
10069,149181,997,982276403,trijet
10070,149181,992,977322864,bijet
10071,149181,999,984214228,bijet
10072,149181,1803,1702419594,bijet
10073,149181,997,982651468,trijet
10074,148029,392,306096718,trijet
10075,149181,999,984070084,bijet
10076,148029,393,306804494,bijet
10077,149181,999,984751202,bijet
10078,149181,1788,1691009957,bijet
10079,147926,463,499174135,bijet
10080,149181,985,969971744,bijet
10081,149181,999,984275068,bijet
10082,148029,393,307116714,bijet
10083,148029,394,307709891,bijet
10084,147926,462,498236373,bijet
10085,147926,462,497845294,bijet
10086,149181,991,976287516,bijet
10087,149181,1802,1701585538,bijet
10088,149181,999,983965777,bijet
10089,148029,388,302596700,tetrajet
10090,148029,389,303756680,bijet
10091,149181,1802,1702025258,bijet
10092,149181,1803,1702306206,tetrajet
10093,149181,1804,1703074534,bijet
10094,147929,532,475492547,bijet
10095,149181,1000,985390352,bijet
10096,148029,388,303107130,bijet
10097,147929,532,475189329,trijet
10098,148029,388,302770783,trijet
10099,149181,991,976133428,trijet
10100,149181,1000,985045823,trijet
10101,149181,1789,1691298179,trijet
10102,147926,465,500571755,bijet
10103,149181,998,982840171,bijet
10104,149181,1788,1691024849,bijet
10105,149181,985,970123014,bijet
10106,149181,986,971237428,bijet
10107,149181,1789,1691825528,trijet
10108,149181,991,975657777,bijet
10109,149181,1804,1703587328,trijet
10110,149181,992,977019737,bijet
10111,149181,997,982656034,bijet
10112,148029,395,308686066,trijet
10113,149181,1802,1701705011,bijet
10114,148029,390,304206949,bijet
10115,147926,466,501670456,trijet
10116,147926,463,498795010,trijet
10117,149181,999,984584038,bijet
10118,149181,985,969717684,bijet
10119,148029,388,302376660,trijet
10120,149181,999,984510537,bijet
10121,149181,998,983569821,bijet
10122,149181,1802,1701791042,bijet
10123,149181,998,982869924,trijet
10124,148029,390,304529048,bijet
10125,147926,467,503237968,bijet
10126,149181,992,977538378,bijet
10127,149181,1000,985182859,bijet
10128,148029,392,305690317,bijet
10129,148029,395,308136559,trijet
10130,149181,999,984650458,trijet
10131,148029,393,306734969,trijet
10132,149181,997,982329960,tetrajet
10133,148029,394,307331375,bijet
10134,149181,1788,1691243392,bijet
10135,148029,395,308465561,bijet
10136,149181,1000,985318259,bijet
10137,149181,986,970799131,tetrajet
10138,148029,391,305444447,bijet
10139,149181,991,976215718,bijet
10140,148029,393,306396565,tetrajet
10141,149181,1788,1690714726,bijet
10142,148029,390,304706563,bijet
10143,149181,1804,1703120875,bijet
10144,149181,986,970565053,bijet
10145,149181,1000,985431990,bijet
10146,149181,1803,1702511430,trijet
10147,148029,395,307975450,bijet
10148,148029,392,306047295,bijet
10149,149181,985,969469627,bijet
10150,149181,1802,1701698794,trijet
10151,147926,463,498387487,trijet
10152,149181,1788,1690833260,bijet
10153,148029,388,302762926,bijet
10154,148029,394,307761601,bijet
10155,149181,998,983620043,bijet
10156,149181,1000,985098089,bijet
10157,149181,1000,985287901,trijet
10158,147926,462,498324446,bijet
10159,149181,992,976742545,trijet
10160,148029,390,304427740,bijet
10161,148029,391,304923415,bijet
10162,149181,999,984074118,bijet
10163,149181,997,982197440,bijet
10164,149181,999,984582599,bijet
10165,147926,463,498947259,bijet
10166,149181,999,984717501,bijet
10167,149181,1788,1690923329,bijet
10168,147926,466,502046562,tetrajet
10169,147926,464,499628546,trijet
10170,147926,465,501010491,trijet
10171,147926,467,503103057,trijet
10172,149181,992,976801325,bijet
10173,149181,1789,1691531824,bijet
10174,148029,393,306703973,trijet
10175,149181,986,971453728,trijet
10176,149181,998,982781912,bijet
10177,147926,465,501321797,trijet
10178,148029,390,304575013,bijet
10179,147926,467,503126922,bijet
10180,148029,392,306175994,bijet
10181,147926,462,498310543,bijet
10182,149181,1789,1691617628,trijet
10183,149181,986,971064819,bijet
10184,149181,1000,985149659,bijet
10185,148029,390,304203335,bijet
10186,149181,985,970394966,tetrajet
10187,149181,999,984577312,bijet
10188,149181,1802,1701873073,bijet
10189,149181,991,976573165,bijet
10190,149181,1788,1690905292,bijet
10191,147926,465,500895101,bijet
10192,148029,392,305914049,trijet
10193,147926,462,498344942,trijet
10194,149181,991,975636876,bijet
10195,149181,1802,1702057593,bijet
10196,147926,462,497831009,trijet
10197,149181,999,984669297,bijet
10198,147926,462,498110598,bijet
10199,149181,1000,985615091,bijet
10200,149181,997,982003378,trijet
10201,149181,986,970793437,bijet
10202,149181,998,982966141,bijet
10203,149181,998,982813726,trijet
10204,149181,1788,1691034515,bijet
10205,148029,395,307966417,tetrajet
10206,149181,1803,1702415027,bijet
10207,147926,465,501360647,bijet
10208,149181,1804,1703531558,tetrajet
10209,148029,390,304610839,bijet
10210,149181,1000,985605277,tetrajet
10211,147926,465,500720193,trijet
10212,149181,992,977140955,bijet
10213,149181,1802,1701602117,bijet
10214,148029,395,308605746,trijet
10215,149181,1802,1701550942,bijet
10216,147926,462,497515749,bijet
10217,148029,393,307064303,bijet
10218,148029,393,306968479,bijet
10219,147926,466,501748867,trijet
10220,149181,1802,1701579094,bijet
10221,147926,466,501837053,tetrajet
10222,147926,463,498674738,bijet
10223,149181,1802,1701525076,bijet
10224,149181,1789,1691559976,bijet
10225,148029,393,307121395,trijet
10226,149181,997,982068160,bijet
10227,149181,992,977517410,bijet
10228,147926,466,502442136,bijet
10229,148029,393,306390855,bijet
10230,148029,390,303994639,bijet
10231,149181,986,970771440,bijet
10232,149181,986,970526296,trijet
10233,148029,390,304672215,trijet
10234,149181,997,982600649,bijet
10235,149181,1000,984991284,bijet
10236,149181,992,976699245,bijet
10237,147926,462,498124762,trijet
10238,149181,1802,1702091900,trijet
10239,149181,997,982163028,bijet
10240,149181,986,970572129,tetrajet
10241,149181,1803,1702623879,bijet
10242,147926,466,502039401,trijet
10243,148029,393,306870798,trijet
10244,149181,986,971244190,trijet
10245,149181,1788,1690601439,bijet
10246,149181,1789,1691619725,trijet
10247,148029,390,304344466,trijet
10248,149181,1789,1691520222,trijet
10249,148029,391,304809759,bijet
10250,149181,1788,1691160749,bijet
10251,149181,986,970580881,bijet
10252,149181,999,983777130,bijet
10253,149181,986,970804334,trijet
10254,149181,997,982664552,bijet
10255,147926,465,501328868,trijet
10256,148029,390,304346426,bijet
10257,147926,463,499124350,trijet
10258,149181,1000,984847799,tetrajet
10259,149181,1802,1701686142,bijet
10260,147926,464,500096689,bijet
10261,149181,997,982587809,bijet
10262,149181,997,981931323,trijet
10263,147926,467,503070636,trijet
10264,148029,388,302611722,bijet
10265,149181,986,970604308,trijet
10266,147926,467,503205980,trijet
10267,147926,465,500713869,bijet
10268,149181,1804,1702997383,bijet
10269,147929,532,474967859,bijet
10270,147926,462,497407753,bijet
10271,149181,998,983092098,trijet
10272,149181,1804,1702940412,bijet
10273,149181,998,982732359,bijet
10274,147926,463,499003676,bijet
10275,148029,388,302315459,trijet
10276,148029,395,308292856,bijet
10277,148029,395,307934186,tetrajet
10278,148029,395,308071786,tetrajet
10279,149181,1802,1701806875,tetrajet
10280,147926,463,498955568,bijet
10281,149181,992,977279275,trijet
10282,149181,991,975947927,bijet
10283,147929,532,475601086,bijet
10284,149181,1788,1691069753,trijet
10285,147926,462,497765671,trijet
10286,149181,1804,1703354954,bijet
10287,149181,991,976481627,bijet
10288,147926,464,499827449,bijet
10289,149181,1789,1691532250,bijet
10290,148029,393,306906087,bijet
10291,149181,998,983295146,bijet
10292,147926,467,503429705,trijet
10293,149181,1803,1702745133,trijet
10294,147926,464,500358710,bijet
10295,149181,1789,1691570664,bijet
10296,148029,389,303137694,trijet
10297,149181,992,977380828,bijet
10298,148029,394,307762129,bijet
10299,149181,999,984174409,trijet
10300,149181,998,983478726,bijet
10301,147926,463,499310309,trijet
10302,149181,985,970006051,bijet
10303,149181,985,969918083,bijet
10304,148029,391,304804086,trijet
10305,149181,1802,1702102916,trijet
10306,148029,390,304051338,bijet
10307,147926,467,503620787,bijet
10308,149181,1000,985267066,tetrajet
10309,149181,991,976070239,bijet
10310,149181,1803,1702292743,bijet
10311,147926,463,499057094,bijet
10312,147926,462,497623825,bijet
10313,148029,391,304837485,bijet
10314,147926,464,499694310,trijet
10315,148029,394,307526970,bijet
10316,148029,388,302476596,trijet
10317,149181,1788,1690703997,bijet
10318,147926,467,503325388,tetrajet
10319,149181,992,976627168,bijet
10320,149181,1788,1690830423,bijet
10321,147926,462,497894852,bijet
10322,149181,1789,1691623450,trijet
10323,147929,532,475576889,bijet
10324,149181,1804,1703385628,trijet
10325,147926,467,503363151,bijet
10326,149181,1788,1691234545,tetrajet
10327,148029,389,303398119,trijet
10328,149181,1000,984764896,bijet
10329,149181,1803,1702335043,trijet
10330,148029,393,306618723,bijet
10331,149181,998,983271487,trijet
10332,149181,985,969881909,bijet
10333,149181,1000,985625532,trijet
10334,147929,532,475603006,bijet
10335,149181,1803,1702371593,bijet
10336,148029,390,304162014,bijet
10337,149181,992,977342261,bijet
10338,149181,985,970414995,bijet
10339,149181,1788,1691046620,bijet
10340,149181,1789,1692014378,bijet
10341,149181,998,983723566,tetrajet
10342,147926,462,497978736,bijet
10343,149181,998,983083802,bijet
10344,149181,1000,985473480,bijet
10345,149181,991,976141570,bijet
10346,149181,1788,1690580276,bijet
10347,147926,464,499471418,trijet
10348,149181,997,982002995,trijet
10349,149181,1803,1702600834,bijet
10350,149181,999,984390890,bijet
10351,149181,992,977067140,bijet
10352,148029,394,307650842,trijet
10353,149181,1804,1703178141,bijet
10354,147926,467,503195923,bijet
10355,149181,998,983207686,bijet
10356,147926,462,498073612,bijet
10357,149181,1000,985170527,bijet
10358,147926,465,501312183,bijet
10359,147926,465,500998763,tetrajet
10360,148029,391,305282494,bijet
10361,149181,985,970241196,bijet
10362,147926,462,497789238,trijet
10363,149181,1803,1702188759,trijet
10364,147926,467,503583910,bijet
10365,149181,985,970356002,bijet
10366,149181,1788,1690739892,bijet
10367,149181,1803,1702792625,bijet
10368,148029,393,306843799,bijet
10369,147926,466,502194710,bijet
10370,149181,986,970772707,bijet
10371,148029,395,308229956,bijet
10372,149181,998,983379347,trijet
10373,149181,999,983945128,bijet
10374,147926,465,500970643,trijet
10375,147926,465,501348817,trijet
10376,147926,464,499963549,bijet
10377,149181,986,970501662,bijet
10378,149181,991,975821630,bijet
10379,147926,467,503613980,bijet
10380,148029,388,302750151,bijet
10381,149181,1000,985209869,trijet
10382,149181,986,971058295,bijet
10383,149181,986,970725406,bijet
10384,149181,985,969911300,bijet
10385,148029,391,305475192,bijet
10386,149181,992,977545293,bijet
10387,147926,467,503518919,trijet
10388,147926,463,499208200,bijet
10389,148029,391,305413754,trijet
10390,149181,1789,1691940895,trijet
10391,147926,466,502536537,bijet
10392,149181,998,982782460,trijet
10393,147926,466,501995998,bijet
10394,148029,392,305788891,bijet
10395,149181,1803,1702164969,bijet
10396,149181,1803,1702677395,bijet
10397,147926,462,498125626,bijet
10398,147926,463,499039945,trijet
10399,149181,1000,985189539,trijet
10400,149181,1804,1703237688,bijet
10401,149181,985,970399063,bijet
10402,147926,462,497684834,trijet
10403,148029,394,307336863,bijet
10404,149181,998,983176941,bijet
10405,149181,1000,984797086,bijet
10406,149181,998,982817642,bijet
10407,148029,392,305693777,bijet
10408,148029,388,302581831,bijet
10409,149181,991,976344620,trijet
10410,147926,465,501138853,bijet
10411,149181,1804,1703065791,trijet
10412,149181,991,975988282,bijet
10413,149181,1789,1691707096,bijet
10414,149181,1000,985576881,trijet
10415,149181,1802,1701536635,tetrajet
10416,147926,462,498232939,bijet
10417,149181,986,970929096,bijet
10418,149181,1788,1690918246,trijet
10419,149181,998,982839727,trijet
10420,149181,1803,1702607856,bijet
10421,147926,465,501140958,bijet
10422,149181,999,984485125,bijet
10423,147926,462,497919130,bijet
10424,149181,1802,1701580948,bijet
10425,149181,1789,1691970988,bijet
10426,149181,986,971237021,bijet
10427,149181,1000,985505460,bijet
10428,149181,1802,1702103737,bijet
10429,149181,985,969816042,trijet
10430,147929,532,475010947,bijet
10431,149181,986,971353768,bijet
10432,149181,998,983379852,bijet
10433,149181,986,970735178,trijet
10434,149181,1788,1691161630,bijet
10435,149181,998,982754524,bijet
10436,149181,998,983239066,bijet
10437,149181,985,969856600,bijet
10438,149181,992,977137757,bijet
10439,149181,986,970626702,trijet
10440,149181,997,982019400,bijet
10441,149181,999,984186020,bijet
10442,147926,464,500548482,tetrajet
10443,148029,389,303674106,trijet
10444,147926,464,500345868,bijet
10445,149181,1789,1691701476,bijet
10446,149181,985,969573616,bijet
10447,147926,467,503332786,bijet
10448,147926,463,498723713,bijet
10449,148029,395,308521227,bijet
10450,149181,985,969764797,bijet
10451,148029,389,303658600,bijet
10452,149181,992,977549741,bijet
10453,149181,999,983855806,bijet
10454,147926,464,499557823,bijet
10455,149181,997,981892440,bijet
10456,148029,390,304524379,trijet
10457,149181,998,983680417,trijet
10458,147926,463,498732205,trijet
10459,149181,986,971282589,bijet
10460,149181,1802,1702072567,trijet
10461,148029,392,306111356,bijet
10462,149181,986,971147055,trijet
10463,149181,998,982888790,bijet
10464,148029,394,307854681,bijet
10465,147926,464,500308007,trijet
10466,149181,1804,1703510853,bijet
10467,149181,992,977187371,bijet
10468,149181,992,976635908,bijet
10469,148029,389,303872590,trijet
10470,149181,992,976774614,tetrajet
10471,149181,1803,1702556710,bijet
10472,149181,985,969873138,trijet
10473,149181,985,969973888,bijet
10474,148029,393,306994376,tetrajet
10475,149181,997,982208199,tetrajet
10476,148029,393,306815053,bijet
10477,149181,1789,1691471285,trijet
10478,149181,1804,1703296149,bijet
10479,148029,390,304534275,bijet
10480,147926,466,502573359,bijet
10481,149181,992,977497406,bijet
10482,149181,998,982765226,bijet
10483,147926,466,502140530,trijet
10484,149181,998,983391906,tetrajet
10485,148029,391,305377737,bijet
10486,149181,1000,984828886,bijet
10487,147929,532,475268250,bijet
10488,149181,986,970510213,tetrajet
10489,147929,532,474860346,bijet
10490,149181,997,982328169,bijet
10491,148029,393,306992445,bijet
10492,149181,985,969457313,bijet
10493,147926,464,500413529,trijet
10494,149181,986,970563741,bijet
10495,149181,992,977247669,bijet
10496,149181,991,975914171,trijet
10497,147926,462,498014713,tetrajet
10498,149181,992,977270601,bijet
10499,149181,997,982049215,bijet
10500,149181,1789,1691479947,tetrajet
10501,148029,388,302566101,bijet
10502,149181,1788,1691089709,tetrajet
10503,149181,1804,1703437689,bijet
10504,148029,394,307189611,tetrajet
10505,149181,1789,1691737628,trijet
10506,147926,467,503613192,trijet
10507,149181,991,976213808,trijet
10508,149181,992,976901511,bijet
10509,149181,1000,985458365,bijet
10510,149181,1803,1702369175,bijet
10511,149181,1802,1701613298,bijet
10512,149181,1803,1702608509,trijet
10513,148029,389,303630081,trijet
10514,148029,392,305638796,bijet
10515,149181,1000,984771524,bijet
10516,147926,462,497821285,bijet
10517,149181,1000,984924007,bijet
10518,147926,462,497488300,trijet
10519,149181,1803,1702805099,bijet
10520,149181,1802,1701689563,tetrajet
10521,149181,985,969557874,bijet
10522,149181,986,970521741,trijet
10523,148029,394,307197843,bijet
10524,147929,532,475285264,trijet
10525,149181,992,976613605,bijet
10526,149181,1000,985335550,tetrajet
10527,148029,395,308637669,trijet
10528,147926,466,502506333,bijet
10529,148029,393,306876520,bijet
10530,148029,388,302860867,bijet
10531,149181,986,970763309,bijet
10532,147926,466,502451592,trijet
10533,149181,1803,1702775659,trijet
10534,148029,395,307970284,bijet
10535,149181,992,976852976,bijet
10536,149181,986,970778227,bijet
10537,148029,390,304057158,trijet
10538,148029,393,306363687,bijet
10539,147926,463,499283094,bijet
10540,147926,466,502321015,bijet
10541,149181,998,982728554,bijet
10542,148029,392,306092278,bijet
10543,147926,462,498071281,trijet
10544,147929,532,475041724,bijet
10545,148029,391,304878190,bijet
10546,149181,986,970748686,bijet
10547,148029,391,304906506,bijet
10548,148029,390,304687962,bijet
10549,149181,999,984070630,tetrajet
10550,148029,393,306707510,bijet
10551,148029,395,308321256,bijet
10552,149181,992,977061070,trijet
10553,149181,997,982050234,bijet
10554,149181,1000,984900401,tetrajet
10555,147926,467,503493003,bijet
10556,147926,467,503507943,trijet
10557,149181,992,977017599,bijet
10558,149181,985,969465040,bijet
10559,148029,394,307490628,bijet
10560,149181,998,982968905,bijet
10561,149181,1803,1702584300,bijet
10562,148029,388,302496194,bijet
10563,147926,466,501680829,bijet
10564,147926,466,501980900,tetrajet
10565,149181,986,970672591,trijet
10566,149181,1000,985496585,trijet
10567,149181,1802,1702034978,bijet
10568,149181,1802,1702039389,trijet
10569,147926,466,502543536,bijet
10570,149181,992,976898963,bijet
10571,147926,465,501466772,trijet
10572,148029,393,306338970,trijet
10573,149181,1803,1702405552,tetrajet
10574,149181,1788,1691119272,bijet
10575,147926,465,500679590,bijet
10576,149181,991,975690239,trijet
10577,147926,465,501610429,bijet
10578,147926,467,503363649,trijet
10579,148029,395,308727639,bijet
10580,149181,1804,1703396523,bijet
10581,149181,985,970158671,trijet
10582,149181,1788,1690859811,bijet
10583,147926,464,499692435,bijet
10584,149181,1803,1702638738,bijet
10585,149181,997,982015738,tetrajet
10586,147926,464,500263091,bijet
10587,149181,1802,1701821215,bijet
10588,149181,998,983698371,bijet
10589,149181,1000,985230860,bijet
10590,149181,1000,984955845,bijet
10591,149181,991,976352776,bijet
10592,147926,464,499868660,bijet
10593,149181,998,983545486,bijet
10594,147926,467,503046284,trijet
10595,147926,463,499161581,trijet
10596,147926,463,498574650,bijet
10597,147926,466,501758607,trijet
10598,149181,999,984686086,tetrajet
10599,149181,997,982206062,bijet
10600,149181,998,983011278,trijet
10601,149181,991,976507326,bijet
10602,149181,986,970447791,trijet
10603,147926,466,502198780,bijet
10604,148029,394,307541519,trijet
10605,148029,391,305058771,bijet
10606,149181,992,977499811,bijet
10607,148029,391,304755196,bijet
10608,147926,462,497451916,bijet
10609,149181,991,976458302,bijet
10610,147926,462,497848729,bijet
10611,149181,1804,1703299104,trijet
10612,148029,389,303835540,bijet
10613,149181,997,982394550,bijet
10614,147926,467,503139376,bijet
10615,148029,388,302821590,bijet
10616,149181,997,981707552,bijet
10617,147926,463,498954144,trijet
10618,148029,391,304965248,bijet
10619,149181,985,970083363,bijet
10620,149181,997,982125754,trijet
10621,147926,462,498159556,bijet
10622,149181,1789,1691923252,tetrajet
10623,148029,394,307420216,trijet
10624,148029,392,306088889,bijet
10625,147926,467,503581274,bijet
10626,149181,1802,1701486851,trijet
10627,148029,394,307672919,bijet
10628,147926,467,503603513,trijet
10629,149181,1000,985535515,trijet
10630,149181,1804,1703198733,bijet
10631,148029,388,302899719,tetrajet
10632,149181,1789,1691985925,trijet
10633,149181,997,981958513,tetrajet
10634,148029,390,304275576,bijet
10635,149181,1000,985627011,bijet
10636,149181,991,975855042,bijet
10637,149181,991,975635930,trijet
10638,148029,395,308094487,trijet
10639,149181,986,971208865,trijet
10640,149181,998,983088654,bijet
10641,148029,388,302465358,tetrajet
10642,149181,997,981736804,trijet
10643,147926,465,501392460,bijet
10644,148029,392,305797133,trijet
10645,149181,985,970241991,trijet
10646,147926,466,501664139,trijet
10647,149181,997,981715577,bijet
10648,147926,465,500999920,bijet
10649,149181,1802,1701897793,bijet
10650,147926,464,499771937,trijet
10651,149181,986,970923985,bijet
10652,149181,999,983757422,bijet
10653,148029,391,305230825,bijet
10654,147926,466,502509746,trijet
10655,149181,991,976250572,bijet
10656,149181,1000,985187437,bijet
10657,148029,394,307184544,bijet
10658,148029,389,303800206,bijet
10659,149181,992,976886058,bijet
10660,149181,1789,1691363500,bijet
10661,149181,1000,985380610,bijet
10662,147926,462,497302877,bijet
10663,147926,467,503310053,bijet
10664,149181,992,976797136,bijet
10665,149181,992,977357315,bijet
10666,147926,467,503138146,bijet
10667,149181,1000,984828378,bijet
10668,149181,1802,1702145037,bijet
10669,149181,986,970808079,bijet
10670,149181,999,983973375,bijet
10671,148029,389,303409795,trijet
10672,149181,986,970583736,trijet
10673,149181,985,969507200,bijet
10674,148029,391,304733459,trijet
10675,149181,1000,985030002,trijet
10676,148029,391,305056530,trijet
10677,148029,392,306291579,trijet
10678,149181,1803,1702371613,bijet
10679,149181,998,983221976,tetrajet
10680,148029,395,308683169,trijet
10681,148029,392,306022808,bijet
10682,149181,997,981802319,bijet
10683,149181,1803,1702442541,bijet
10684,148029,388,302393408,bijet
10685,147926,467,503158801,bijet
10686,148029,395,308714540,bijet
10687,148029,393,306920729,bijet
10688,148029,389,303776284,bijet
10689,147929,532,474902730,trijet
10690,149181,999,984045954,trijet
10691,148029,389,303455052,bijet
10692,149181,1000,985333251,bijet
10693,148029,393,306807718,trijet
10694,149181,1804,1703562660,bijet
10695,149181,986,971258626,trijet
10696,147926,464,499840127,bijet
10697,148029,393,306450553,bijet
10698,147929,532,475378905,trijet
10699,149181,1788,1691152345,tetrajet
10700,147929,532,475295625,trijet
