id,MR,Rsq,E1,Px1,Py1,Pz1,E2,Px2,Py2,Pz2,HT,MET,nBJets
9019,745.016,0.00128891,777.686,-183.597,160.162,-738.131,251.231,182.998,-154.612,40.9545,485.743,2.93137,0
6758,230.171,0.020281,150.216,-15.4552,92.2989,115.662,527.541,39.8632,-77.5823,520.12,180.808,13.7484,0
8672,456.214,0.0097322,484.071,34.5354,103.424,471.378,123.684,-40.0819,-92.2638,-71.0292,209.631,18.2736,0
4504,304.785,0.0262258,268.289,123.28,-101.445,-214.645,231.578,-100.952,103.109,-160.204,314.396,16.175,0
2743,,0.00827282,157.497,98.7769,42.887,-113.661,99.3394,-84.1021,-19.1153,47.6618,193.933,5.18736,0
11692,158.27,0.0225442,516.502,-66.0103,45.5997,-509.93,471.176,69.6744,-34.9753,-464.495,158.189,7.26726,0
5415,319.423,0.0337679,379.545,-148.217,-73.0276,-340.883,333.006,139.241,65.8129,-294.698,319.243,20.8375,0
8225,,0.00439911,261.496,-7.83761,120.249,-149.572,727.476,-6.89256,-111.801,718.76,313.531,18.4001,0
1733,292.949,0.0201498,222.313,-97.6458,1.22471,-198.566,106.175,85.757,-26.0231,54.7995,187.272,18.6727,0
6526,572.206,0.00222031,177.364,-80.764,-12.9462,156.584,477.678,50.8006,33.4706,-473.608,142.631,10.8366,0
11910,239.684,0.0338186,147.576,76.8737,48.7041,-115.391,657.373,-77.3506,-23.1166,-652.362,171.735,19.7106,0
617,755.064,0.0103755,,184.181,44.0901,692.389,206.11,-113.702,-44.2295,-163.534,311.387,31.0549,0
10401,,0.00209929,159.448,-12.1241,95.0984,126.833,453.546,-9.95155,-70.3991,-447.771,166.967,5.86023,0
5202,281.841,0.0357399,150.139,92.8745,-107.141,-23.3794,144.971,-81.773,85.2436,83.0079,259.916,20.0352,0
7147,297.698,0.0397852,169.508,72.9572,111.525,-102.986,131.444,-56.8842,-81.622,83.536,232.757,27.0909,0
8788,341.442,0.0286687,,-39.1665,161.124,-590.976,259.107,33.9443,-144.443,-212.08,314.193,20.1791,0
8676,362.564,0.015236,757.036,39.1565,152.205,-740.434,190.986,-14.2761,-103.564,-57.034,329.951,13.2825,0
1809,,0.0227012,192.142,-165.939,27.327,89.9735,108.963,67.2501,-22.4787,-81.6504,239.081,25.9106,1
3128,156.887,0.0193531,595.754,-49.6378,-76.0718,588.711,340.316,35.0588,54.7954,333.92,155.885,5.24397,0
8147,,0.0139932,165.497,39.2944,124.818,-100.351,121.356,-38.1503,-75.0284,86.5253,215.027,8.79115,0
7003,,0.0570717,177.003,51.7336,-56.3569,-159.009,159.391,-64.0744,-3.85325,-145.322,140.692,12.4019,0
7312,219.596,0.0256984,366.918,-87.5518,-1.23272,-355.873,110.095,87.0045,-4.36806,-66.6223,174.675,14.2109,0
607,380.103,0.00739554,,102.491,8.61199,-364.652,102.872,-75.7444,-3.00733,69.127,178.656,13.578,0
2507,352.49,0.0185258,579.283,-7.22385,-192.968,-525.406,434.669,17.9799,158.182,-403.948,355.015,11.9639,0
10917,355.881,0.0258652,419.231,11.0062,-188.602,357.59,254.032,27.6973,158.553,195.033,370,20.1812,0
1398,178.691,0.0579869,273.473,49.1382,-60.4469,246.66,138.392,-48.6466,48.057,40.281,221.874,23.3417,0
6169,272.326,0.010862,414.235,-65.079,-80.6856,392.554,111.372,99.902,3.8116,45.6123,210.435,10.183,0
2357,236.437,0.0264906,129.713,-49.4515,108.317,-49.1907,202.945,41.3689,-106.798,-10.4249,234.876,12.2493,0
7444,,0.0109448,591.675,5.31042,-188.229,-554.26,383.802,-18.9021,184.686,-334.784,390.505,8.4138,1
33,283.51,0.0168943,123.227,112.833,2.8875,44.3763,350.489,-110.34,-0.606032,332.478,223.212,12.3413,0
10888,258.462,0.00233104,146.331,-3.40715,71.5074,-126.895,230.845,-43.527,-30.2848,100.986,259.393,4.97238,1
5762,188.48,0.0209661,539.594,66.5096,66.3041,-531.323,131.789,-59.1637,-32.9567,-112.751,161.637,8.47471,0
11149,561.194,0.00511598,442.356,73.7143,25.6637,-435.081,181.18,-57.8866,-48.5591,164.477,153.611,18.9423,0
11015,228.875,0.0262819,548.191,86.7438,9.86848,541.135,81.5796,-65.6878,-14.0038,44.3161,154.467,15.6611,0
10642,1401.06,0.000728543,805.473,84.9178,-107.425,-733.977,656.919,-28.5831,79.5135,651.392,334.739,10.0608,0
8045,246.309,0.106581,,141.21,13.4609,-182.688,121.541,-98.7249,-6.75859,-67.44,240.806,45.5984,0
9474,214.532,0.0381303,126.59,92.8006,23.5063,-81.6563,97.2152,-89.8909,-25.1561,23.8777,189.076,18.8219,0
3305,243.581,0.0208836,161.463,42.2288,103.964,-114.627,99.0268,-18.5844,-90.968,29.8119,205.06,10.6797,0
297,251.267,0.0180768,115.535,97.9016,20.6342,-56.3906,416.596,-62.3562,-4.61035,-411.662,162.579,11.4118,0
5384,,0.0518749,570.992,-37.2336,-74.5519,-564.386,316.509,-13.2303,65.4752,-292.758,196.096,12.1502,0
1732,654.3,0.000950964,309.975,20.225,-61.2518,216.89,476.495,-23.5694,49.2793,-473.343,257.417,6.71639,0
5527,,0.0525399,139.644,130.384,44.9339,-8.55307,192.208,-79.6674,-28.5252,-172.508,222.53,29.0942,0
9814,386.386,0.0191174,,-117.588,-8.2018,-145.508,200.978,91.2309,-0.801463,178.582,224.293,24.354,0
4246,214.64,0.0544399,112.158,101.653,-16.1611,-40.8896,105.747,-88.3685,49.8052,25.0041,204.367,20.8661,0
2648,328.924,0.0312827,765.562,149.385,-106.325,-729.373,720.372,-115.91,85.2591,-705.37,341.781,18.662,0
10205,333.444,0.0226274,236.974,-140.927,-38.6451,134.364,223.289,123.98,13.2937,-67.1717,352.385,16.8593,0
7710,,0.0200172,,95.6664,-70.8951,-21.0057,185.928,-76.0122,58.743,158.611,216.007,12.8584,0
11971,343.278,0.00991556,255.677,5.57664,-26.4623,-120.401,285.297,17.0217,-3.33467,239.236,326.219,28.7708,0
8332,243.791,0.0514049,,43.7409,-137.084,-92.5511,158.658,-19.1345,90.0241,-128.069,235.928,21.3514,0
12826,291.437,0.0388161,108.682,102.006,-35.1353,-8.20538,382.444,-51.9835,36.5492,-339.94,279.562,30.2742,0
2379,,0.0241865,237.974,158.353,-20.4138,175.287,563.413,-150.176,-15.7953,532.579,338.061,17.3844,1
942,475.891,0.00325338,188.601,59.1681,-161.734,75.0431,333.66,-41.6544,165.176,-285.577,342.564,4.34837,0
5449,,0.00918069,211.747,-91.697,111.245,153.911,226.926,63.7145,-104.392,-190.467,266.465,13.005,0
8767,639.114,0.00389567,737.328,13.8555,92.4975,731.289,146.16,-17.1899,-76.1519,-122.601,171.597,17,0
11835,393.154,0.0349024,200.976,68.6306,174.078,68.95,196.087,-58.9996,-158.909,-95.67,356.627,29.8277,0
5159,186.762,0.0548086,149.357,15.2124,83.4474,-74.0541,272.771,-18.0818,-69.9903,-262.818,196.773,22.4979,0
8535,503.711,0.0149099,836.033,11.7138,190.956,-813.367,156.951,65.4944,-135.058,-39.9399,341.415,17.7185,1
4690,698.128,0.00159546,,-8.87292,88.476,-314.623,373.056,33.2882,-74.3012,363.924,170.337,8.5492,0
2257,264.036,0.0149911,360.648,-105.09,53.2695,-339.723,122.618,98.9829,-32.7961,-62.5059,222.094,9.57673,0
12858,306.151,0.0121435,324.536,70.4607,128.504,-288.733,161.67,-93.1106,-98.3974,-87.5462,282.022,7.77207,0
3705,359.385,0.0197558,125.207,-108.012,27.6443,-53.4971,754.737,100.556,-3.42276,-747.772,212.108,21.7481,0
9661,228.711,0.0310131,134.671,-82.551,-68.4831,79.7707,98.0463,68.7052,49.8234,-47.5763,192.129,16.5764,0
12549,377.399,0.0164263,,-151.059,-42.6593,42.0677,275.009,149.526,34.2123,-186.764,336.297,15.3182,0
6875,480.806,0.0218194,336.101,-110.719,-217.785,-215.191,560.623,72.0332,170.556,-528.668,437.311,20.7443,0
4881,215.986,0.0138587,530.994,-70.7688,-74.5319,520.805,218.764,64.512,69.7104,196.21,197.758,6.31698,0
5262,333.607,0.00409056,,-34.6441,-166.847,146.078,242.094,49.3005,154.424,175.644,333.223,2.58872,0
9482,166.269,0.03874,379.841,60.2094,-3.69543,-374.995,188.401,-50.7808,1.28373,-32.5237,242.587,17.7801,0
232,,0.0573472,145.276,57.9581,-50.3127,95.7197,73.2189,-72.3336,7.40394,4.29588,179.134,16.791,0
6924,323.046,0.00290252,140.936,-25.0255,-113.962,-76.8003,624.642,15.7239,103.043,-615.667,220.913,2.90899,0
2409,280.755,0.0317582,237.19,-97.5581,89.3955,-122.484,406.258,89.961,-53.7677,-392.292,294.804,18.6409,0
12569,206.843,0.0872955,337.888,124.477,29.3692,-312.171,85.4384,-60.7051,-19.5755,-55.7005,191.678,29.253,0
10446,352.726,0.0160888,862.861,-87.894,85.5726,-854.04,88.8266,71.2827,-42.2877,-28.5553,205.553,20.5717,0
6821,383.873,0.0118027,169.421,146.858,82.4709,8.75888,319.854,-103.513,-88.8925,280.744,308.511,10.2246,0
1399,176.323,0.00253689,132.971,52.2203,-75.5597,94.5302,73.5735,-46.009,56.1077,10.1875,164.409,0.858358,0
4656,792.778,0.00272027,1266.79,-112.448,22.5958,1241.72,249.05,84.8538,-68.3022,-96.7136,421.886,14.9372,0
10130,151.993,0.0175433,350.573,-56.3781,54.1057,-327.989,164.236,45.2452,-49.7603,-149.584,185.527,5.2288,0
12873,297.285,0.0206362,100.152,95.5231,-18.0323,-7.90541,335.149,-88.0322,27.4784,321.988,189.431,18.1091,0
9024,,0.0078579,182.658,-26.829,90.6406,76.4873,112.153,33.2537,-84.6141,-64.5163,225.632,4.75362,0
1833,303.181,0.0144589,128.068,-32.0503,109.919,-55.5745,503.067,38.9118,-67.0826,-496.985,192.048,13.9648,0
8609,301.498,0.0242889,221.47,-55.9271,-157.542,130.598,128.169,21.9965,121.257,19.8984,294.183,13.1593,0
11284,205.597,0.0514514,,-62.7354,85.7105,-390.324,227.791,65.8776,-66.5593,-206.983,199.865,19.8648,0
3408,214.556,0.0267184,117.189,86.0075,-66.6866,-41.0607,204.465,-58.3927,86.4443,-14.5721,220.717,10.3962,0
3376,256.555,0.00584972,347.982,70.5985,-46.8664,-337.132,135.962,-56.951,62.0076,-11.1073,205.777,4.3192,0
5055,154.856,0.018608,119.568,-81.3491,-18.0446,37.2557,65.5391,52.703,29.3455,-22.2749,169.721,5.76468,0
8149,204.955,0.0242246,104.072,-101.515,18.4902,-7.49135,103.313,98.0195,-15.7682,24.1493,202.465,9.96877,0
4914,,0.0702185,1661.25,-155.77,-105.289,-1650.55,329.63,106.91,58.728,-306.08,309.995,50.1259,0
2953,296.935,0.032957,111.267,104.617,-21.8789,26.0848,260.939,-80.8503,1.03484,-247.524,187.737,29.4173,0
6103,359.861,0.0227444,,-67.9538,-89.5748,178.107,198.648,47.3315,82.732,-120.688,215.373,25.6756,0
4653,189.94,0.0137965,171.038,-80.9702,57.3429,138.695,128.149,65.0988,-61.2091,91.2004,188.574,5.73006,0
3585,288.07,0.0167843,96.5911,-19.771,88.9445,-25.1587,495.626,38.9792,-64.1939,-489.865,166.217,15.3312,0
3934,290.247,0.0197256,159.16,150.634,-3.71732,45.8731,163.628,-131.87,33.3242,88.992,286.695,11.8551,0
9838,322.893,0.0290122,157.534,-104.727,-73.4569,59.1067,224.618,82.2682,33.8702,-185.69,265.087,23.4488,0
9801,,0.00853835,911.099,67.1862,-71.0418,-905.778,182.097,-48.6281,62.1202,-163.341,176.67,4.66597,0
9371,206.761,0.0123316,103.32,-87.6916,44.4428,26.1957,112.149,71.4929,-38.6873,-75.2214,179.6,5.98155,0
8732,420.513,0.00804448,1055.09,112.618,-70.0077,1046.68,129.46,-96.2882,58.6434,57.6262,245.345,10.7341,0
5146,214.096,0.029572,353.223,-33.8993,-105.272,-335.044,166.467,50.0654,77.9605,-135.65,203.247,12.3762,0
7988,557.657,0.00740422,154.436,87.1588,39.1123,119.667,545.172,-73.3258,-18.0375,-539.873,171.044,23.8258,0
10533,235.596,0.0520512,177.76,30.991,-123.945,111.434,167.529,-0.271581,106.416,126.553,236.779,23.7986,0
1022,248.436,0.00249611,,-97.8894,83.5956,-93.102,180.524,68.4753,-94.3744,-135.26,245.326,1.28174,0
11426,,0.00824698,,75.5278,230.641,450.149,220.193,-45.1751,-186.941,-103.233,440.005,13.9296,0
2976,205.156,0.0263334,124.82,36.3343,95.8993,-70.7003,167.687,-29.644,-91.5339,-136.698,198.766,10.9726,0
9387,347.217,0.0121006,731.652,-7.39935,185.264,706.491,616.796,16.4055,-160.917,594.214,347.163,9.03432,0
11674,378.449,0.0205987,195.51,-120.923,-50.877,141.985,186.287,104.089,44.6674,-146.475,244.459,23.1502,0
7295,1142.67,0.00258052,437.787,77.4214,61.9848,426.271,804.176,-58.0872,-36.2944,-745.672,372.964,33.7418,0
12093,525.722,0.0032065,309.215,112.303,16.1244,-287.379,227.729,-109.851,-13.4139,195.573,224.236,7.81372,0
2436,346.69,0.00832874,399.449,-41.4714,-99.9655,-384.134,98.3788,40.0728,83.6591,29.0225,200.988,9.332,0
7866,241.966,0.010397,413.666,25.9047,-88.2387,-402.685,71.2792,-31.211,61.4406,-16.3513,160.876,8.89019,0
7510,184.729,0.0577332,705.593,95.8109,-41.8013,-697.719,156.781,-57.687,18.5368,-143.696,165.125,19.5098,0
4100,430.67,0.00278112,773.076,-70.1802,90.8498,764.261,93.6557,52.7566,-74.3916,-13.9804,205.999,4.62062,0
10665,262.119,0.0138229,89.5477,16.0873,79.7128,34.231,235.809,5.04732,-71.662,-224.366,153.159,14.0363,0
2526,214.695,0.0336793,224.973,-73.2161,93.787,-164.981,105.68,34.4874,-81.51,-56.2301,207.644,14.9286,0
10748,,0.014684,102.125,89.0726,-26.3188,-38.9349,441.981,-88.4931,20.8036,431.945,183.785,22.114,0
1876,227.797,0.0175575,370.037,-108.35,-23.5493,-352.749,173.234,97.9826,27.3388,-139.633,212.605,8.20462,0
5836,214.441,0.047421,,144.862,-23.5754,14.4976,69.3033,-66.3917,10.8861,15.567,214.047,15.2142,0
1929,224.835,0.0355849,200.56,-99.5295,46.9651,-167.237,99.8254,87.696,-34.6772,-30.2056,204.357,16.254,0
8122,206.327,0.00797335,111.652,73.0677,-78.5839,21.9928,109.685,-73.9463,62.5943,49.7449,204.187,3.12751,0
11174,363.4,0.00818723,726.635,102.35,53.1118,-717.317,69.8282,-56.6476,-35.2612,11.1589,182.036,14.5812,0
44,320.784,0.0544724,192.211,-129.058,119.482,67.4756,139.176,92.4512,-102.499,-6.35761,313.908,33.5781,0
12018,248.339,0.0563913,,-112.342,-24.7021,419.823,90.118,73.7283,-28.0274,42.7295,193.901,26.9558,0
5518,,0.0348931,237.646,-87.0581,92.1515,-199.711,154.442,50.2074,-75.4905,-124.429,217.433,12.8365,0
8755,309.412,0.0315443,150.546,69.3119,127.668,-36.0756,229.62,-63.5001,-123.372,-181.991,284.024,21.8195,0
9987,269.556,0.0188677,138.809,30.1864,124.075,51.3041,241.1,-7.80783,-122.648,177.851,275.545,10.2408,0
10483,429.749,0.00396199,226.738,172.2,75.3833,68.2243,445.175,-143.441,-84.5147,412.525,366.625,4.36017,0
8215,,0.0466956,149.867,-128.618,-61.0886,-41.6218,167.312,95.3105,33.7642,-132.515,243.503,22.5734,0
12474,,0.00372098,124.907,-103.488,-47.4648,-19.7486,748.816,95.9524,46.7653,-740.957,225.807,5.4862,0
10348,257.271,0.0339211,142.822,-117.103,25.0805,74.0079,324.859,95.9405,-18.6965,281.975,229.592,18.7447,0
6179,912.494,0.000678884,534.493,-56.7025,-90.1727,-523.519,389.949,39.146,74.7741,380.182,190.92,5.49046,0
4525,,0.0657995,248.534,-98.2176,31.0012,-225.474,249.857,70.3076,-18.7841,-238.7,175.768,21.0566,0
2468,329.887,0.0218394,116.684,-17.7689,112.691,16.2621,354.898,25.352,-79.2718,-328.881,241.121,22.1765,0
11156,581.463,0.00458861,620.731,58.9628,75.5957,-613.113,141.75,-68.6208,-27.5645,120.59,169.821,15.3613,0
380,291.342,0.0184691,,73.9161,-89.3284,0.725144,253.792,15.3656,110.527,-226.996,263.46,10.2532,0
3976,535.208,0.00469285,484.087,-162.342,-189.91,414.024,291.659,155.755,184.997,110.737,506.843,5.51336,0
5453,434.283,0.004487,303.876,116.849,-55.9063,145.585,251.034,-47.6979,3.08884,-246.358,294.086,6.66264,0
990,188.489,0.0144663,614.162,-18.2255,95.872,-606.285,267.792,-8.40053,-80.6224,-254.725,178.648,6.79596,0
6682,450.503,0.00717543,131.603,7.65315,-122.752,-38.0281,950.626,25.5867,118.958,-942.629,244.669,10.689,0
3485,1077.52,0.00129831,356.552,3.81845,-87.4639,-331.058,867.167,-1.51531,54.1849,853.212,278.887,18.428,0
12736,603.758,0.0101982,689.712,-109.857,116.579,670.468,150.771,77.0866,-93.8163,-87.7079,281.61,23.3898,0
6872,487.636,0.00779615,273.65,-27.4809,106.068,-250.354,217.928,31.0957,-93.7022,193.924,208.298,16.8019,0
11135,175.648,0.00674677,128.015,-78.2994,69.8435,-70.1287,100.712,58.6563,-36.3452,-72.2076,173.927,3.07862,0
10344,235.478,0.0106686,144.477,-124.496,-2.46465,-71.5317,167.375,101.782,19.1196,-130.992,228.083,4.64307,0
9105,371.421,0.00373704,498.587,-88.6883,27.898,489.74,92.912,84.4778,-19.5809,-30.7053,179.69,5.50671,1
10660,425.182,0.021607,784.301,-22.8871,103.322,777.02,74.2374,0.137517,-66.0181,-32.1912,171.844,36.3475,0
1451,759.449,0.00494438,,-99.9229,130.643,896.186,351.141,89.6562,-107.532,-112.9,348.131,17.3218,0
2903,228.085,0.0105529,403.742,-47.1983,101.307,-387.277,183.014,43.3575,-81.7615,-108.247,257.06,5.41887,0
7454,243.937,0.0318241,457.298,35.0476,-112.999,441.411,243.373,-35.9378,107.979,214.635,232.112,16.0116,0
2629,,0.00451998,100.238,-76.9763,-39.1468,-48.4879,519.31,57.9504,47.5467,473.575,292.275,8.37958,1
6792,353.683,0.0028406,115.122,103.152,46.8672,-1.06407,455.697,-94.9015,-40.8458,-440.442,226.973,3.40621,0
7495,396.599,0.00799827,,109.369,-40.8895,187.998,178.727,-104.948,24.9152,-141.593,224.627,11.5617,0
5667,220.112,0.00825176,170.56,86.9642,-76.3203,-123.652,117.124,-52.6341,85.6325,-58.026,216.22,3.38504,0
8500,527.969,0.0144566,193.245,-10.4468,-158.057,-108.267,412.395,0.599335,114.215,390.383,287.75,25.586,0
4192,211.936,0.0262278,488.428,66.2128,86.9258,-475.804,242.906,-59.9178,-72.6517,-223.67,203.444,10.7635,0
3730,270.355,0.00647042,154.034,-131.359,18.0275,46.1372,219.794,102.56,34.018,189.982,246.757,3.89644,0
7319,517.723,0.0350454,292.03,-214.642,31.0049,193.913,229.727,176.546,-22.1374,-144.42,394.798,43.2966,1
10458,967.417,0.000765235,550.473,-49.5778,112.604,-518.702,438.948,44.902,-86.8271,427.574,261.625,6.48313,0
2506,314.787,0.0208517,605.442,51.7141,80.2292,597.664,101.651,-80.9379,-49.4127,34.4015,190.281,17.7723,1
10855,268.853,0.017017,93.1279,-86.5386,30.1989,-13.1926,357.912,79.8853,-20.5918,-348.135,174.153,14.0082,0
3043,,0.0353433,545.951,-51.0946,-66.5091,539.413,580.595,42.8401,52.9992,576.522,152.018,9.91818,0
9535,362.501,0.00255777,119.991,36.7606,55.6654,-98.3678,321.205,-37.5176,-53.8378,278.139,224.438,5.15544,0
1613,,0.00300373,188.284,-61.6625,91.7787,-151.387,95.7761,35.8251,-86.1267,12.7161,203.85,1.89548,0
6733,319.082,0.00712815,158.345,122.753,33.2668,91.8262,163.203,-114.293,-23.6393,-113.74,243.893,5.65637,0
2077,482.921,0.024737,224.577,83.1097,-156.161,137.349,1012.61,-61.7994,139.75,1000.89,329.704,33.0347,0
5310,,0.0197778,459.955,-62.9933,-110.411,-441.798,79.7968,40.3598,66.3106,13.4552,204.744,16.5728,0
1777,372.874,0.0122855,163.647,134.204,-92.958,-2.02916,293.44,-111.093,75.0892,-259.771,297.344,10.4662,0
5044,,0.0115078,533.042,-30.1319,-142.906,-474.571,226.611,16.0483,117.228,177.858,359.508,32.9564,0
311,234.641,0.0162035,193.798,48.1098,-65.4562,175.333,83.7869,-33.4648,66.0118,-33.1781,155.244,10.5562,0
3474,682.869,0.00291825,408.899,-63.1632,-21.2718,386.542,334.515,22.5172,29.1375,-294.504,248.164,19.0698,0
1746,320.995,0.0362262,,38.9483,138.918,-38.5474,279.062,-42.6311,-126.643,-244.487,277.9,27.8547,0
3985,339.172,0.0172412,96.47,42.7716,72.3821,42.1636,417.736,-14.8207,-57.4378,-380.217,241.097,22.7035,0
8653,228.985,0.0278837,121.164,104.393,54.0916,-24.1164,162.143,-80.7443,-5.33459,-139.992,198.495,12.0313,0
582,,0.00465978,442.146,-69.1112,-76.9188,-347.537,261.806,61.1865,28.5871,252.663,262.99,16.4164,0
751,209.778,0.0205177,241.902,-24.8351,113.106,-211.156,304.799,2.65007,-85.6077,-292.238,201.45,10.1285,0
70,335.513,0.0139376,155.289,40.2993,95.4876,-57.3072,803.586,-28.8918,-57.9915,-793.496,266.996,21.4729,0
8523,,0.0127528,141.256,-128.465,-33.16,-46.8743,157.596,91.1117,-10.5807,127.415,224.4,7.83651,0
9922,226.817,0.024485,,59.5225,79.9724,-0.951829,161.763,-45.497,-84.6795,128.649,195.82,12.3848,0
12510,,0.00312636,403.825,-287.42,79.0829,271.06,376.957,261.01,-77.0305,259.141,570.241,3.73316,0
3939,233.43,0.0710942,146.488,95.7253,92.5994,-57.7582,93.6122,-62.9219,-66.2692,13.6354,224.567,29.73,0
12084,510.071,0.00313777,130.954,-111.965,-50.5745,-37.9219,704.735,86.2491,60.0442,696.727,227.949,6.91537,0
6193,634.436,0.0290687,534.77,92.9145,-106.688,-515.145,187.145,-28.4493,65.805,172.52,213.167,86.4257,0
8360,466.045,0.0319789,234.277,199.873,-58.7136,104.027,259.934,-170.039,56.3808,-153.322,406.8,33.4438,0
2667,249.823,0.0309213,,-99.3514,-49.9874,-130.694,517.66,64.6701,44.1213,-511.637,189.505,17.1899,0
7737,,0.0175445,110.749,41.0565,100.106,-13.4167,642.47,-34.8892,-68.635,-637.597,185.192,23.4388,0
5338,517.157,0.0112479,370.495,-103.734,-83.8274,-291.555,206.615,69.1959,6.90599,193.626,288.292,24.8074,0
2306,,0.0200158,355.249,94.0807,-49.4087,338.15,778.28,-96.8354,43.6018,770.751,212.465,10.2709,0
9377,390.661,0.0076158,832.104,-63.7479,-90.4695,-824.648,126.23,52.3143,72.0289,-10.0934,223.179,10.5649,0
12265,398.859,0.00801174,305.909,10.6114,-121.064,277.649,172.679,5.71115,108.187,-87.051,234.936,10.7074,0
4341,263.006,0.0102794,552.711,110.77,72.5051,-536.414,374.567,-111.73,-59.209,-352.348,258.838,5.34531,0
8763,,0.00913556,164.096,5.74775,-141.076,81.5063,544.141,2.47932,126.578,-528.671,267.796,19.2654,0
5244,183.099,0.0175497,154.812,19.2782,-93.3389,38.0568,95.2365,-41.5915,77.3103,34.2428,208.696,6.72062,0
189,330.103,0.00410342,680.602,-12.4385,127.139,-668.252,112.195,11.7612,-97.8767,-50.9081,226.327,3.53248,0
5704,312.739,0.0131783,199.284,38.6946,-90.7455,75.5586,249.398,-38.2263,61.4929,-199.339,289.079,16.5132,0
9869,232.599,0.0251637,166.717,-61.3808,83.3381,130.194,93.1162,64.5812,-63.0182,-17.857,193.736,15.5834,0
10092,291.906,0.0312578,,122.135,9.83712,575.443,208.103,-100.799,-0.910819,78.4029,234.975,22.5436,0
3291,162.783,0.0263901,97.0108,28.4642,83.6259,-38.2239,69.0034,-8.71536,-66.0694,14.6369,154.979,10.8439,0
4309,192.433,0.0308649,284.116,71.6792,-61.2588,-267.114,217.976,-58.6231,71.9095,-155.088,242.815,11.7324,0
11935,122.693,0.0510508,94.8898,56.1055,26.8978,-71.302,84.3395,-50.5697,-32.7319,-58.1867,122.458,12.6904,0
7531,261.275,0.0194796,190.592,-117.9,32.7399,145.137,463.126,87.4022,-37.4869,453.036,217.463,10.8412,0
11061,603.027,0.00428531,146.3,100.106,24.9892,-103.021,695.732,-87.2072,-20.2364,689.83,192.702,15.7834,0
8816,305.243,0.0504869,270.385,59.3011,149.716,-216.622,335.487,-49.259,-128.024,-305.467,298.206,29.2852,0
7781,229.206,0.00218981,118.797,-36.979,-108.755,-29.3606,145.881,39.0532,96.4018,-101.691,218.882,1.11179,0
8668,185.601,0.0157052,275.863,-52.5795,91.3301,254.612,185.542,41.7171,-68.0193,165.994,185.177,5.36599,0
3520,510.348,0.00714402,152.527,35.0623,-91.1231,-116.772,478.818,-24.5103,84.1424,447.336,227.911,20.361,0
11762,357.7,0.00246033,102.273,82.6955,-58.8234,-0.376063,560.987,-42.6401,49.2,-557.041,166.589,3.77461,0
11430,213.491,0.00818027,315.43,-80.941,-73.6726,-295.658,186.403,73.7296,64.9965,-157.302,207.737,3.78403,0
11297,254.759,0.0177301,427.368,-65.4083,-80.4621,-414.398,183.038,59.0091,84.1638,-84.7282,223.274,11.0755,0
10797,,0.0385522,160.904,96.739,-117.475,-50.6596,150.682,-83.9165,82.6422,92.3021,269.958,24.4305,0
7643,363.055,0.00992713,468.522,-76.9937,-76.7908,455.509,103.251,60.2032,77.5354,-18.4387,206.906,12.0849,0
8097,593.493,0.00453703,466.411,146.925,-122.782,-424.058,252.904,-144.853,124.22,95.1798,384.043,8.40417,0
12641,260.404,0.0516008,,120.384,58.899,168.446,298.244,-112.661,-47.6965,234.809,275.906,28.7845,0
434,951.599,0.00283142,,-175.39,-183.698,-624.113,350.258,166.114,183.117,247.287,512.132,10.1659,0
12567,540.251,0.0262528,234.524,151.862,173.456,-31.256,492.25,-123.396,-169.059,-427.955,458.484,32.7502,0
8351,,0.00337642,121.521,-99.0135,37.3573,-57.6654,433.344,65.9039,-35.4793,426.655,180.674,5.57007,0
8106,,0.0036334,738.248,-64.1968,-71.848,730.7,99.6847,58.768,75.3646,20.817,199.311,5.17396,0
26,332.893,0.0135486,258.322,23.9191,131.012,95.5635,170.546,-27.4032,-114.962,-122.263,340.069,11.4516,0
141,235.563,0.0446585,123.117,85.6558,84.7523,8.25548,138.176,-58.7009,-48.7077,-114.625,196.776,20.5229,0
11427,209.445,0.0124975,140.688,123.357,-13.4961,-62.2417,126.906,-76.2758,9.19026,-100.003,200.92,4.66032,0
6369,212.512,0.0299496,223.065,28.9014,-136.955,103.987,129.414,-35.558,61.0176,80.0884,246.8,10.6143,0
7783,247.187,0.0252019,156.974,13.0734,88.295,-10.6881,257.546,-55.0032,-70.1197,208.329,266.324,15.6873,0
1231,267.644,0.152533,295.702,-86.1221,-112.292,-258.95,82.2424,50.6261,63.8274,-6.28353,222.982,77.2634,0
8085,256.685,0.0164451,281.436,-130.501,-47.1181,-244.362,127.102,92.0294,7.34382,-35.9419,248.975,7.7543,0
7389,413.026,0.00983875,642.188,26.3654,76.0675,636.993,87.2467,-61.0572,-47.723,-37.3788,158.002,17.3833,0
5102,197.904,0.0580611,114.489,78.5539,-74.9311,-30.4503,116.222,-37.536,70.5713,-83.6021,188.493,21.1284,0
4051,190.983,0.0370444,97.3982,-45.5582,-74.4031,-41.7121,96.3164,38.6308,57.6432,66.0957,156.634,15.4661,0
3535,,0.0030057,108.286,-50.8153,-85.5361,-37.0882,359.97,27.9655,85.8763,-348.228,189.807,2.29548,0
3917,212.666,0.171007,133.107,-128.051,5.67311,-31.5283,83.1499,81.47,-11.9698,4.00809,210.521,60.2572,1
9395,906.951,0.00266148,467.165,151.701,366.15,-242.403,449.236,-136.897,-362.052,215.016,783.401,5.5742,0
